19,8,24,5,2,3,1,1,0,1,1,1,17,5,4027,10
21,6,15,5,2,2,1,1,0,1,1,1,17,5,4027,3
56,11,14,5,4,2,1,1,0,1,1,1,17,5,4027,5
29,7,15,5,4,2,1,1,0,1,1,1,17,5,4027,7
20,0,8,5,4,2,1,1,0,1,1,1,17,5,4027,2
39,20,31,4,4,2,1,1,0,1,1,1,17,5,4027,8
9,6,3,5,4,4,1,1,0,1,1,1,17,5,4027,5
43,38,29,5,4,2,1,1,0,1,1,1,17,5,4027,4
16,10,11,5,1,3,1,1,0,1,1,1,17,5,4027,9
6,6,12,4,1,2,1,1,0,1,1,1,17,5,4027,10
16,6,3,4,1,5,1,1,0,1,1,1,18,5,3933,3
15,3,13,5,1,3,1,1,0,1,1,1,18,5,3933,5
30,6,26,4,1,2,1,1,0,1,1,1,18,5,3933,3
41,9,111,5,1,1,1,1,0,1,1,1,18,5,3933,1
44,35,53,5,3,2,1,1,0,1,1,1,18,5,3933,6
30,9,17,2,3,1,1,1,0,1,1,1,18,5,3933,0
23,10,18,5,3,1,1,1,0,1,1,1,18,5,3933,4
3,0,8,2,3,3,1,1,0,1,1,1,18,5,3933,3
12,6,16,3,3,4,1,1,0,1,1,1,18,5,3933,3
15,6,17,5,3,2,1,1,0,1,1,1,18,5,3933,1
5,0,5,5,2,3,1,1,0,1,1,1,18,5,3933,0
32,5,11,4,2,1,1,1,0,1,1,1,18,5,3933,6
28,5,23,5,2,2,1,1,0,1,1,1,18,5,3933,5
77,18,48,4,2,3,1,1,0,1,1,1,18,5,3933,10
11,8,2,4,2,5,1,1,0,1,1,1,18,5,3933,0
102,25,37,5,2,3,1,1,0,1,1,1,18,5,3933,6
13,3,2,5,4,2,1,1,0,1,1,1,18,5,3933,6
62,13,31,4,4,1,1,1,0,1,1,1,18,5,3933,2
26,22,42,5,4,2,1,1,0,1,1,1,18,5,3933,5
13,6,12,4,4,2,1,1,0,1,1,1,18,5,3933,1
26,18,43,5,4,4,1,1,0,1,1,1,18,5,3933,4
17,10,39,5,4,4,1,1,0,1,1,1,18,5,3933,3
4,4,1,4,1,1,1,1,0,1,1,1,18,5,3933,1
20,18,19,2,1,3,1,1,0,1,1,1,18,5,3933,4
14,3,7,4,1,2,1,1,0,1,1,1,19,4,2916,7
19,3,12,5,1,2,1,1,0,1,1,1,19,4,2916,1
4,4,2,2,1,2,1,1,0,1,1,1,19,4,2916,1
116,12,43,4,1,4,1,1,0,1,1,1,19,4,2916,4
121,13,59,2,3,2,1,1,0,1,1,1,19,4,2916,9
14,7,6,5,3,2,1,1,0,1,1,1,19,4,2916,2
56,16,54,4,3,1,1,1,0,1,1,1,19,4,2916,9
73,4,39,3,3,4,1,1,0,1,1,1,19,4,2916,3
9,5,4,5,3,4,1,1,0,1,1,1,19,4,2916,6
137,42,51,3,3,2,1,1,0,1,1,1,19,4,2916,5
30,12,38,5,2,2,1,1,0,1,1,1,19,4,2916,4
130,19,49,3,2,2,1,1,0,1,1,1,19,4,2916,6
50,15,23,4,2,2,1,1,0,1,1,1,19,4,2916,3
22,9,11,4,2,3,1,1,0,1,1,1,19,4,2916,3
85,37,65,5,2,3,1,1,0,1,1,1,19,4,2916,4
73,7,26,5,2,2,1,1,0,1,1,1,19,4,2916,3
20,10,27,4,4,2,1,1,0,1,1,1,19,4,2916,2
13,6,13,5,4,2,1,1,0,1,1,1,19,4,2916,2
18,3,10,2,4,2,1,1,0,1,1,1,19,4,2916,2
6,4,6,5,4,2,1,1,0,1,1,1,19,4,2916,0
48,8,25,4,4,2,1,1,0,1,1,1,19,4,2916,6
24,3,5,5,4,2,1,1,0,1,1,1,19,4,2916,0
123,26,63,5,1,2,1,1,0,1,1,1,19,4,2916,4
24,7,6,4,1,4,1,1,0,1,1,1,19,4,2916,1
20,13,17,4,1,2,1,1,0,1,1,1,20,4,826,4
15,3,4,3,1,3,1,1,0,1,1,1,20,4,826,7
189,72,129,4,1,5,1,1,0,1,1,1,20,4,826,3
25,19,27,3,1,2,1,1,0,1,1,1,20,4,826,8
33,11,12,5,3,1,1,1,0,1,1,1,20,4,826,4
14,7,13,5,3,4,1,1,0,1,1,1,20,4,826,4
38,22,47,4,3,1,1,1,0,1,1,1,20,4,826,4
169,43,85,4,3,5,1,1,0,1,1,1,20,4,826,12
20,17,21,3,3,4,1,1,0,1,1,1,20,4,826,4
17,10,18,4,3,2,1,1,0,1,1,1,20,4,826,3
96,47,161,4,2,5,1,1,0,1,1,1,20,4,826,11
38,13,11,3,2,1,1,1,0,1,1,1,20,4,826,5
12,11,9,4,2,3,1,1,0,1,1,1,20,4,826,6
9,8,1,5,2,2,1,1,0,1,1,1,20,4,826,6
23,21,22,3,2,3,1,1,0,1,1,1,20,4,826,7
21,6,3,4,2,2,1,1,0,1,1,1,20,4,826,5
30,27,19,5,4,5,1,1,0,1,1,1,20,4,826,6
63,16,59,3,4,2,1,1,0,1,1,1,20,4,826,11
35,3,25,5,4,2,1,1,0,1,1,1,20,4,826,1
15,4,8,5,4,2,1,1,0,1,1,1,20,4,826,1
50,13,29,4,4,2,1,1,0,1,1,1,20,4,826,8
154,23,31,4,4,4,1,1,0,1,1,1,20,4,826,4
9,6,5,2,1,3,1,1,0,1,1,1,20,4,826,9
20,19,112,4,1,3,1,1,0,1,1,1,20,4,826,5
